 year  week     PET      ET   Alpha       R      RO      Ss      Su       M      DE  Yprime       Y       H       G     CMI
 1903    50  0.0000  0.0000  0.9163  0.1200  0.0000  0.8489 10.3673  0.9209  0.0000  0.0498  0.0458  0.0456  0.1105  0.1563
 1903    51  0.0000  0.0000  1.0000  0.0000  0.0000  0.8489 10.3673  0.9209  0.0000  0.0334  0.0307  0.1105  0.0000  0.0307
 1903    52  0.0000  0.0000  0.9480  0.0100  0.0000  0.8589 10.3673  0.9217  0.0000  0.0223  0.0206  0.0000  0.0092  0.0298
 1904     1  0.0000  0.0000  1.0000  0.2000  0.0000  1.0000 10.4262  0.9381  0.0000  0.0150  0.0140  0.0092  0.1876  0.2017
 1904     2  0.0000  0.0000  0.9997  0.0000  0.0000  1.0000 10.4262  0.9381  0.0000  0.0100  0.0094  0.1876  0.0000  0.0094
 1904     3  0.0000  0.0000  1.0000  0.0500  0.0000  1.0000 10.4762  0.9422  0.0000  0.0067  0.0063  0.0000  0.0471  0.0534
 1904     4  0.0000  0.0000  1.0000  0.2000  0.0000  1.0000 10.6762  0.9586  0.0000  0.0045  0.0043  0.0471  0.1917  0.1960
 1904     5  0.0000  0.0000  1.0000  0.0500  0.0000  1.0000 10.7262  0.9627  0.0000  0.0030  0.0029  0.1917  0.0481  0.0510
 1904     6  0.0000  0.0000  1.0000  0.2000  0.0000  1.0000 10.9262  0.9792  0.0000  0.0020  0.0020  0.0481  0.1958  0.1978
 1904     7  0.0000  0.0000  1.0000  0.2500  0.0000  1.0000 11.1762  0.9997  0.0000  0.0014  0.0014  0.1958  0.2499  0.2513
 1904     8  0.0000  0.0000  1.0000  0.0038  0.2262  1.0000 11.1800  1.0000  0.0000  0.0009  0.0009  0.2499  0.2300  0.2309
 1904     9  0.0037  0.0037  1.0000  0.0000  0.0063  1.0000 11.1800  1.0000  0.0000  0.0006  0.0006  0.2300  0.0063  0.0069
 1904    10  0.0761  0.0761  1.0000  0.0000  0.0539  1.0000 11.1800  1.0000  0.0000  0.0004  0.0004  0.0063  0.0539  0.0543
 1904    11  0.0071  0.0071  1.0000  0.0000  0.0229  1.0000 11.1800  1.0000  0.0000  0.0003  0.0003  0.0539  0.0229  0.0232
 1904    12  0.1059  0.1059  0.9989  0.0000  0.0841  1.0000 11.1800  1.0000  0.0001  0.0004  0.0004  0.0229  0.0841  0.0845
 1904    13  0.0612  0.0612  0.9975  0.0000  0.0288  1.0000 11.1800  1.0000  0.0002  0.0005  0.0005  0.0841  0.0288  0.0294
 1904    14  0.1710  0.1710  0.9955  0.0000  1.1590  1.0000 11.1800  1.0000  0.0008  0.0017  0.0017  0.0288  1.1590  1.1607
 1904    15  0.2007  0.2007  0.9949  0.0000  0.0000  0.7993 11.1800  0.9835  0.0010  0.0030  0.0030  0.5795  0.5795  0.5824
 1904    16  0.1636  0.1636  0.9782  0.2007  0.6357  1.0000 11.1800  1.0000  0.0036  0.0085  0.0085  0.5000  0.9159  0.9244
 1904    17  0.3953  0.3953  0.9667  0.0000  0.0000  0.6047 11.1800  0.9675  0.0134  0.0298  0.0288  0.5000  0.4159  0.4447
 1904    18  0.6987  0.6987  0.9683  0.0000  0.0000  0.1360 11.1800  0.9291  0.0225  0.0605  0.0562  0.4159  0.0000  0.0562
 1904    19  0.5383  0.5340  0.9624  0.0000  0.0000  0.0000 11.1320  0.9140  0.0163  0.0698  0.0638  0.0000  0.0000  0.0638
 1904    20  0.5861  0.5861  0.9422  1.0480  0.9359  1.0000 11.1800  1.0000  0.0349  0.1096  0.1096  0.0000  1.9839  2.0935
 1904    21  0.6754  0.6754  0.9255  0.0000  0.6546  1.0000 11.1800  1.0000  0.0523  0.1675  0.1675  0.9919  1.6465  1.8141
 1904    22  0.8463  0.8463  0.9388  0.0000  1.1137  1.0000 11.1800  1.0000  0.0534  0.2084  0.2084  0.8233  1.9370  2.1455
 1904    23  0.8012  0.8012  0.9100  0.0000  0.0000  0.1988 11.1800  0.9342  0.0756  0.2757  0.2575  0.9685  0.9685  1.2261
 1904    24  0.9896  0.9896  0.9246  0.1404  0.0000  0.3392 11.1800  0.9457  0.0775  0.3243  0.3067  0.5000  0.6013  0.9080
 1904    25  1.1007  1.1007  0.9043  0.3893  0.0000  0.7285 11.1800  0.9777  0.1107  0.4166  0.4073  0.5000  0.4820  0.8893
 1904    26  0.9690  0.9690  0.8850  0.0000  0.0000  0.2495 11.1800  0.9384  0.1185  0.4924  0.4621  0.4820  0.0000  0.4621
 1904    27  1.0162  1.0162  0.8494  0.7505  0.1232  1.0000 11.1800  1.0000  0.1660  0.6287  0.6287  0.0000  0.8738  1.5025
 1904    28  1.2009  1.1844  0.8197  0.0000  0.0000  0.0000 10.9956  0.9028  0.2209  0.8189  0.7393  0.5000  0.3738  1.1130
 1904    29  1.1702  1.0729  0.7748  0.0000  0.0000  0.0000 10.0927  0.8286  0.1889  0.8887  0.7364  0.3738  0.0000  0.7364
 1904    30  1.1101  0.9541  0.7653  0.0000  0.0000  0.0000  9.3385  0.7667  0.1195  0.8105  0.6215  0.0000  0.0000  0.6215
 1904    31  0.9968  0.9968  0.7938  0.3332  0.0000  0.3332  9.3385  0.7941  0.2307  0.9582  0.7609  0.0000  0.2646  1.0255
 1904    32  0.8454  0.8454  0.7766  0.0000  0.0000  0.1278  9.3385  0.7772  0.2143  1.0277  0.7988  0.2646  0.0000  0.7988
 1904    33  1.0968  1.0968  0.7671  1.7232  0.0000  1.0000 10.1895  0.9187  0.2917  1.2136  1.1149  0.0000  1.5830  2.6979
 1904    34  0.8497  0.8497  0.7463  0.0000  0.0000  0.3703 10.1895  0.8670  0.2496  1.2623  1.0944  0.7915  0.7915  1.8859
 1904    35  0.9878  0.9878  0.7242  0.0000  0.0000  0.0125 10.1895  0.8376  0.3201  1.4219  1.1910  0.5000  0.2915  1.4825
 1904    36  0.8887  0.7487  0.7143  0.0000  0.0000  0.0000  9.4733  0.7778  0.1349  1.1954  0.9298  0.2915  0.0000  0.9298
 1904    37  0.5843  0.4723  0.7625  0.0000  0.0000  0.0000  9.0810  0.7456  0.0306  0.8560  0.6382  0.0000  0.0000  0.6382
 1904    38  0.6785  0.5058  0.7665  0.0000  0.0000  0.0000  8.5751  0.7040 -0.0162  0.5444  0.3832  0.0000  0.0000  0.3832
 1904    39  0.7871  0.7110  0.8037  0.0000  0.0000  0.0000  8.3941  0.6892  0.0875  0.5222  0.3599  0.0000  0.0000  0.3599
 1904    40  0.5491  0.3784  0.7762  0.0000  0.0000  0.0000  8.0157  0.6581 -0.0542  0.2522  0.1660  0.0000  0.0000  0.1660
 1904    41  0.5600  0.5600  0.7754  0.8300  0.0000  0.8300  8.0157  0.7263  0.1428  0.4261  0.3094  0.0000  0.6028  0.9123
 1904    42  0.4110  0.4110  0.7514  2.3490  0.0000  1.0000 10.1948  0.9191  0.1179  0.4976  0.4573  0.5000  2.2618  2.7192
 1904    43  0.1659  0.1659  0.7815  0.0000  0.0000  0.8341 10.1948  0.9055  0.0410  0.4072  0.3687  1.1309  1.1309  1.4996
 1904    44  0.3765  0.3765  0.8481  0.0000  0.0000  0.4576 10.1948  0.8746  0.0621  0.3846  0.3364  0.5655  0.5655  0.9018
 1904    45  0.0669  0.0669  0.8273  0.0331  0.0000  0.4908 10.1948  0.8773  0.0127  0.2805  0.2461  0.5000  0.0945  0.3406
 1904    46  0.1441  0.1441  0.8354  0.0000  0.0000  0.3467 10.1948  0.8655  0.0259  0.2347  0.2031  0.0945  0.0000  0.2031
 1904    47  0.1340  0.1340  0.9475  0.0000  0.0000  0.2127 10.1948  0.8545  0.0072  0.1702  0.1455  0.0000  0.0000  0.1455
 1904    48  0.0000  0.0000  0.9031  0.0000  0.0000  0.2127 10.1948  0.8545  0.0000  0.1141  0.0975  0.0000  0.0000  0.0975
 1904    49  0.0000  0.0000  0.9068  0.0000  0.0000  0.2127 10.1948  0.8545  0.0000  0.0764  0.0653  0.0000  0.0000  0.0653
 1904    50  0.0000  0.0000  0.9163  0.0200  0.0000  0.2327 10.1948  0.8561  0.0000  0.0512  0.0438  0.0000  0.0171  0.0610
 1904    51  0.0000  0.0000  1.0000  0.0000  0.0000  0.2327 10.1948  0.8561  0.0000  0.0343  0.0294  0.0171  0.0000  0.0294
 1904    52  0.0000  0.0000  0.9480  0.0800  0.0000  0.3127 10.1948  0.8627  0.0000  0.0230  0.0198  0.0000  0.0690  0.0888
 1905     1  0.0000  0.0000  1.0000  0.3000  0.0000  0.6127 10.1948  0.8873  0.0000  0.0154  0.0137  0.0690  0.2662  0.2799
 1905     2  0.0000  0.0000  0.9997  0.7000  0.0000  1.0000 10.5074  0.9448  0.0000  0.0103  0.0097  0.2662  0.6613  0.6711
 1905     3  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000 10.5074  0.9448  0.0000  0.0069  0.0065  0.5000  0.1613  0.1679
 1905     4  0.0000  0.0000  1.0000  0.5000  0.0000  1.0000 11.0074  0.9858  0.0000  0.0046  0.0046  0.1613  0.4929  0.4975
 1905     5  0.0000  0.0000  1.0000  0.1726  0.1274  1.0000 11.1800  1.0000  0.0000  0.0031  0.0031  0.4929  0.3000  0.3031
 1905     6  0.0000  0.0000  1.0000  0.0000  0.9200  1.0000 11.1800  1.0000  0.0000  0.0021  0.0021  0.3000  0.9200  0.9221
 1905     7  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000 11.1800  1.0000  0.0000  0.0014  0.0014  0.5000  0.4200  0.4214
 1905     8  0.0824  0.0824  1.0000  0.0000  0.0000  0.9176 11.1800  0.9932  0.0000  0.0009  0.0009  0.4200  0.0000  0.0009
 1905     9  0.2226  0.2226  1.0000  0.0000  0.0000  0.6950 11.1800  0.9750  0.0000  0.0006  0.0006  0.0000  0.0000  0.0006
 1905    10  0.0000  0.0000  1.0000  0.1000  0.0000  0.7950 11.1800  0.9832  0.0000  0.0004  0.0004  0.0000  0.0983  0.0987
 1905    11  0.0000  0.0000  1.0000  0.2050  1.1350  1.0000 11.1800  1.0000  0.0000  0.0003  0.0003  0.0983  1.3400  1.3403
 1905    12  0.2065  0.2065  0.9989  0.0000  0.0000  0.9135 11.1800  0.9929  0.0002  0.0006  0.0006  0.6700  0.6700  0.6706
 1905    13  0.5291  0.5291  0.9975  0.0000  0.0000  0.4344 11.1800  0.9536  0.0013  0.0028  0.0026  0.5000  0.1700  0.1726
 1905    14  0.2366  0.2366  0.9955  0.0000  0.0000  0.3178 11.1800  0.9440  0.0011  0.0038  0.0036  0.1700  0.0000  0.0036
 1905    15  0.1015  0.1015  0.9949  0.0000  0.0000  0.2163 11.1800  0.9357  0.0005  0.0035  0.0032  0.0000  0.0000  0.0032
 1905    16  0.1040  0.1040  0.9782  0.0000  0.0000  0.1123 11.1800  0.9271  0.0023  0.0064  0.0060  0.0000  0.0000  0.0060
 1905    17  0.3489  0.3489  0.9667  0.8877  0.6334  1.0000 11.1800  1.0000  0.0118  0.0256  0.0256  0.0000  1.5211  1.5467
 1905    18  0.4848  0.4848  0.9683  0.0000  0.6752  1.0000 11.1800  1.0000  0.0156  0.0453  0.0453  0.7606  1.4358  1.4811
 1905    19  0.3747  0.3747  0.9624  0.0000  1.6053  1.0000 11.1800  1.0000  0.0144  0.0562  0.0562  0.7179  2.3232  2.3794
 1905    20  0.6166  0.6166  0.9422  0.0000  2.2634  1.0000 11.1800  1.0000  0.0367  0.1037  0.1037  1.1616  3.4250  3.5287
 1905    21  0.6974  0.6974  0.9255  0.0000  0.5826  1.0000 11.1800  1.0000  0.0540  0.1667  0.1667  1.7125  2.2951  2.4618
 1905    22  0.8825  0.8825  0.9388  0.0000  0.6175  1.0000 11.1800  1.0000  0.0557  0.2120  0.2120  1.1476  1.7651  1.9770
 1905    23  1.0877  1.0877  0.9100  0.0000  0.0000  0.2123 11.1800  0.9353  0.1026  0.3267  0.3056  0.8825  0.8825  1.1881
 1905    24  1.0683  1.0539  0.9246  0.0000  0.0000  0.0000 11.0184  0.9046  0.0687  0.3425  0.3099  0.5000  0.3825  0.6924
 1905    25  0.9193  0.8869  0.9043  0.0000  0.0000  0.0000 10.7115  0.8794  0.0585  0.3347  0.2944  0.3825  0.0000  0.2944
 1905    26  0.9690  0.9690  0.8850  1.4685  1.0525  1.0000 11.1800  1.0000  0.1185  0.4375  0.4375  0.0000  2.5210  2.9585
 1905    27  1.0190  1.0190  0.8494  0.0000  0.6410  1.0000 11.1800  1.0000  0.1665  0.5928  0.5928  1.2605  1.9015  2.4943
 1905    28  1.0933  1.0933  0.8197  0.0000  0.0067  1.0000 11.1800  1.0000  0.2177  0.7890  0.7890  0.9508  0.9575  1.7465
 1905    29  1.2898  1.2660  0.7748  0.0000  0.0000  0.0000 10.9140  0.8961  0.3030  1.0740  0.9624  0.5000  0.4575  1.4199
 1905    30  0.9071  0.8533  0.7653  0.0000  0.0000  0.0000 10.4507  0.8580  0.1819  1.0470  0.8983  0.4575  0.0000  0.8983
 1905    31  1.1635  1.1304  0.7938  0.0000  0.0000  0.0000 10.2503  0.8416  0.2320  1.1191  0.9418  0.0000  0.0000  0.9418
 1905    32  1.3134  1.1053  0.7766  0.0000  0.0000  0.0000  9.1450  0.7508  0.0968  0.9240  0.6938  0.0000  0.0000  0.6938
 1905    33  1.0865  1.0749  0.7671  0.0000  0.0000  0.0000  9.1101  0.7480  0.2757  1.1154  0.8342  0.0000  0.0000  0.8342
 1905    34  1.1303  1.1075  0.7463  0.0000  0.0000  0.0000  9.0426  0.7424  0.3056  1.2974  0.9632  0.0000  0.0000  0.9632
 1905    35  1.0628  0.9050  0.7242  0.0000  0.0000  0.0000  8.5876  0.7051  0.1589  1.1553  0.8145  0.0000  0.0000  0.8145
 1905    36  0.6106  0.4777  0.7143  0.0000  0.0000  0.0000  8.2699  0.6790  0.0492  0.8626  0.5857  0.0000  0.0000  0.5857
 1905    37  0.8585  0.8585  0.7625  0.4515  0.0000  0.4515  8.2699  0.7160  0.2335  0.9982  0.7147  0.0000  0.3233  1.0380
 1905    38  0.7527  0.7527  0.7665  1.7973  0.0000  1.0000  9.5187  0.8636  0.2008  1.0302  0.8897  0.3233  1.5522  2.4419
 1905    39  0.8742  0.8742  0.8037  0.0000  0.0000  0.1258  9.5187  0.7918  0.1914  1.0348  0.8194  0.7761  0.7761  1.5955
 1905    40  0.7871  0.7562  0.7762  0.0000  0.0000  0.0000  9.4083  0.7724  0.1649  0.9902  0.7648  0.5000  0.2761  1.0409
 1905    41  0.4782  0.4782  0.7754  0.2118  0.0000  0.2118  9.4083  0.7898  0.1220  0.8829  0.6974  0.2761  0.1673  0.8647
 1905    42  0.1037  0.1037  0.7514  0.3463  0.0000  0.5581  9.4083  0.8183  0.0297  0.6451  0.5278  0.1673  0.2833  0.8112
 1905    43  0.0909  0.0909  0.7815  0.0000  0.0000  0.4672  9.4083  0.8108  0.0225  0.4727  0.3832  0.2833  0.0000  0.3832
 1905    44  0.0620  0.0620  0.8481  0.4380  0.0000  0.9052  9.4083  0.8468  0.0102  0.3351  0.2837  0.0000  0.3709  0.6546
 1905    45  0.1543  0.1543  0.8273  1.2757  0.0000  1.0000 10.5892  0.9515  0.0293  0.2772  0.2638  0.3709  1.2138  1.4776
 1905    46  0.1900  0.1900  0.8354  0.0000  0.0000  0.8100 10.5892  0.9359  0.0342  0.2473  0.2315  0.6069  0.6069  0.8384
 1905    47  0.1214  0.1214  0.9475  0.6286  0.0000  1.0000 11.0278  0.9875  0.0065  0.1775  0.1753  0.5000  0.7277  0.9030
 1905    48  0.0000  0.0000  0.9031  0.1522  1.5978  1.0000 11.1800  1.0000  0.0000  0.1189  0.1189  0.5000  1.9777  2.0966
 1905    49  0.0000  0.0000  0.9068  0.0000  0.0000  1.0000 11.1800  1.0000  0.0000  0.0797  0.0797  0.9888  0.9888  1.0685
 1905    50  0.0203  0.0203  0.9163  0.0000  0.0000  0.9797 11.1800  0.9983  0.0018  0.0566  0.0565  0.5000  0.4888  0.5453
 1905    51  0.0000  0.0000  1.0000  0.0000  0.0000  0.9797 11.1800  0.9983  0.0000  0.0379  0.0378  0.4888  0.0000  0.0378
 1905    52  0.0000  0.0000  0.9480  0.0000  0.0000  0.9797 11.1800  0.9983  0.0000  0.0254  0.0254  0.0000  0.0000  0.0254
 1906     1  0.0000  0.0000  1.0000  0.0203  0.4297  1.0000 11.1800  1.0000  0.0000  0.0170  0.0170  0.0000  0.4500  0.4670
 1906     2  0.0000  0.0000  0.9997  0.0000  0.0000  1.0000 11.1800  1.0000  0.0000  0.0114  0.0114  0.4500  0.0000  0.0114
 1906     3  0.0000  0.0000  1.0000  0.0000  0.2000  1.0000 11.1800  1.0000  0.0000  0.0076  0.0076  0.0000  0.2000  0.2076
 1906     4  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000 11.1800  1.0000  0.0000  0.0051  0.0051  0.2000  0.0000  0.0051
 1906     5  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000 11.1800  1.0000  0.0000  0.0034  0.0034  0.0000  0.0000  0.0034
 1906     6  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000 11.1800  1.0000  0.0000  0.0023  0.0023  0.0000  0.0000  0.0023
 1906     7  0.0000  0.0000  1.0000  0.0000  0.8000  1.0000 11.1800  1.0000  0.0000  0.0015  0.0015  0.0000  0.8000  0.8015
 1906     8  0.1283  0.1283  1.0000  0.0000  0.0000  0.8717 11.1800  0.9895  0.0000  0.0010  0.0010  0.5000  0.3000  0.3010
 1906     9  0.0000  0.0000  1.0000  0.1283  0.8717  1.0000 11.1800  1.0000  0.0000  0.0007  0.0007  0.3000  1.0000  1.0007
 1906    10  0.0000  0.0000  1.0000  0.0000  0.2500  1.0000 11.1800  1.0000  0.0000  0.0005  0.0005  0.5000  0.7500  0.7505
 1906    11  0.0000  0.0000  1.0000  0.0000  0.5500  1.0000 11.1800  1.0000  0.0000  0.0003  0.0003  0.5000  0.8000  0.8003
 1906    12  0.0000  0.0000  0.9989  0.0000  0.3500  1.0000 11.1800  1.0000  0.0000  0.0002  0.0002  0.5000  0.6500  0.6502
 1906    13  0.0951  0.0951  0.9975  0.0000  0.5049  1.0000 11.1800  1.0000  0.0002  0.0006  0.0006  0.5000  0.6549  0.6555
 1906    14  0.2127  0.2127  0.9955  0.0000  0.7373  1.0000 11.1800  1.0000  0.0010  0.0021  0.0021  0.5000  0.8922  0.8943
 1906    15  0.2536  0.2536  0.9949  0.0000  0.3964  1.0000 11.1800  1.0000  0.0013  0.0037  0.0037  0.5000  0.7886  0.7924
 1906    16  0.5519  0.5519  0.9782  0.0000  0.0000  0.5181 11.1800  0.9604  0.0122  0.0244  0.0235  0.5000  0.2886  0.3121
 1906    17  0.5625  0.5625  0.9667  0.4819  0.3056  1.0000 11.1800  1.0000  0.0190  0.0506  0.0506  0.2886  0.7875  0.8382
 1906    18  0.5067  0.5067  0.9683  0.0000  0.0000  0.9433 11.1800  0.9953  0.0163  0.0633  0.0630  0.5000  0.2875  0.3506
 1906    19  0.7500  0.7500  0.9624  0.0000  0.0000  0.1933 11.1800  0.9338  0.0288  0.0942  0.0880  0.2875  0.0000  0.0880
 1906    20  1.0145  0.9471  0.9422  0.0000  0.0000  0.0000 10.4262  0.8560 -0.0091  0.0468  0.0401  0.0000  0.0000  0.0401
 1906    21  0.8681  0.8511  0.9255  0.0000  0.0000  0.0000 10.3251  0.8477  0.0495  0.1205  0.1022  0.0000  0.0000  0.1022
 1906    22  0.7196  0.6649  0.9388  0.0000  0.0000  0.0000 10.0202  0.8227 -0.0111  0.0608  0.0500  0.0000  0.0000  0.0500
 1906    23  1.0959  0.9016  0.9100  0.0000  0.0000  0.0000  9.1187  0.7487 -0.1003 -0.1399 -0.1399  0.0000  0.0000 -0.1399
 1906    24  1.1539  0.8639  0.9246  0.0000  0.0000  0.0000  8.2548  0.6777 -0.2112 -0.4739 -0.4739  0.0000  0.0000 -0.4739
 1906    25  0.8119  0.8119  0.9043  1.1381  0.0000  1.0000  8.3929  0.7712  0.0817 -0.1705 -0.1705  0.0000  0.8777  0.7072
 1906    26  1.1718  1.1718  0.8850  0.0000  0.0000  0.7882  8.3929  0.7538  0.1433  0.1437  0.1083  0.5000  0.3777  0.4860
 1906    27  1.0898  1.0116  0.8494  0.0000  0.0000  0.0000  8.2195  0.6748  0.0932  0.2640  0.1781  0.3777  0.0000  0.1781
 1906    28  1.2373  1.0203  0.8197  0.0000  0.0000  0.0000  7.7692  0.6379  0.0067  0.1890  0.1205  0.0000  0.0000  0.1205
 1906    29  1.1100  0.9616  0.7748  0.0000  0.0000  0.0000  7.5077  0.6164  0.1153  0.3342  0.2060  0.0000  0.0000  0.2060
 1906    30  1.1856  0.7691  0.7653  0.0000  0.0000  0.0000  6.8386  0.5615 -0.1580 -0.0604 -0.0604  0.0000  0.0000 -0.0604
 1906    31  1.2503  1.2503  0.7938  0.1497  0.0000  0.1497  6.8386  0.5737  0.2893  0.4803  0.2756  0.0000  0.0859  0.3614
 1906    32  1.1204  1.1204  0.7766  1.5296  0.0000  1.0000  7.5179  0.6993  0.2840  0.8329  0.5825  0.0859  1.0697  1.6522
 1906    33  1.3751  1.2315  0.7671  0.0000  0.0000  0.0000  7.2864  0.5982  0.2018  0.9212  0.5511  0.5349  0.5349  1.0860
 1906    34  1.1739  1.1739  0.7463  4.8936  0.6325  1.0000 11.1800  1.0000  0.3448  1.2379  1.2379  0.5000  5.5609  6.7988
 1906    35  0.9165  0.9165  0.7242  0.0000  0.0000  0.5335 11.1800  0.9617  0.2970  1.3639  1.3116  2.7805  2.7805  4.0921
 1906    36  1.0595  1.0163  0.7143  0.0000  0.0000  0.0000 10.6973  0.8783  0.3071  1.4665  1.2880  1.3902  1.3902  2.6782
 1906    37  0.8020  0.8020  0.7625  1.4827  2.5853  1.0000 11.1800  1.0000  0.2181  1.3752  1.3752  0.6951  4.7631  6.1383
 1906    38  0.6168  0.6168  0.7665  0.0000  1.3832  1.0000 11.1800  1.0000  0.1645  1.2176  1.2176  2.3816  3.7647  4.9823
 1906    39  0.5860  0.5860  0.8037  0.0000  0.0000  0.4140 11.1800  0.9519  0.1283  1.0467  0.9964  1.8824  1.8824  2.8787
 1906    40  0.5309  0.5309  0.7762  0.0000  0.0000  0.0331 11.1800  0.9206  0.1349  0.9441  0.8691  0.9412  0.9412  1.8103
 1906    41  0.3679  0.3404  0.7754  0.0000  0.0000  0.0000 10.8728  0.8927  0.0626  0.7452  0.6652  0.5000  0.4412  1.1064
 1906    42  0.4174  0.4174  0.7514  1.3026  0.0000  1.0000 11.1753  0.9996  0.1197  0.7148  0.7145  0.4412  1.3021  2.0166
 1906    43  0.1411  0.1411  0.7815  0.0047  2.5843  1.0000 11.1800  1.0000  0.0349  0.5417  0.5417  0.6510  3.2400  3.7816
 1906    44  0.1294  0.1294  0.8481  0.0000  0.0000  0.9906 11.1800  0.9992  0.0213  0.4013  0.4010  1.6200  1.6200  2.0210
 1906    45  0.1505  0.1505  0.8273  0.0000  0.0000  0.8401 11.1800  0.9869  0.0286  0.3203  0.3161  0.8100  0.8100  1.1261
 1906    46  0.0000  0.0000  0.8354  0.1599  0.0401  1.0000 11.1800  1.0000  0.0000  0.2146  0.2146  0.5000  0.5100  0.7246
 1906    47  0.0000  0.0000  0.9475  0.0000  0.0000  1.0000 11.1800  1.0000  0.0000  0.1438  0.1438  0.5000  0.0100  0.1538
 1906    48  0.0089  0.0089  0.9031  0.0000  0.0000  0.9911 11.1800  0.9993  0.0009  0.0980  0.0979  0.0100  0.0000  0.0979
 1906    49  0.0000  0.0000  0.9068  0.0089  0.2711  1.0000 11.1800  1.0000  0.0000  0.0656  0.0656  0.0000  0.2800  0.3456
 1906    50  0.0000  0.0000  0.9163  0.0000  0.1000  1.0000 11.1800  1.0000  0.0000  0.0440  0.0440  0.2800  0.1000  0.1440
 1906    51  0.0000  0.0000  1.0000  0.0000  0.0800  1.0000 11.1800  1.0000  0.0000  0.0295  0.0295  0.1000  0.0800  0.1095
 1906    52  0.0000  0.0000  0.9480  0.0000  0.1000  1.0000 11.1800  1.0000  0.0000  0.0197  0.0197  0.0800  0.1000  0.1197
 1907     1  0.0000  0.0000  1.0000  0.0000  0.4000  1.0000 11.1800  1.0000  0.0000  0.0132  0.0132  0.1000  0.4000  0.4132
 1907     2  0.0000  0.0000  0.9997  0.0000  0.0000  1.0000 11.1800  1.0000  0.0000  0.0089  0.0089  0.4000  0.0000  0.0089
 1907     3  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000 11.1800  1.0000  0.0000  0.0059  0.0059  0.0000  0.0000  0.0059
 1907     4  0.0000  0.0000  1.0000  0.0000  0.5000  1.0000 11.1800  1.0000  0.0000  0.0040  0.0040  0.0000  0.5000  0.5040
 1907     5  0.0000  0.0000  1.0000  0.0000  0.4500  1.0000 11.1800  1.0000  0.0000  0.0027  0.0027  0.5000  0.4500  0.4527
 1907     6  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000 11.1800  1.0000  0.0000  0.0018  0.0018  0.4500  0.0000  0.0018
 1907     7  0.0824  0.0824  1.0000  0.0000  0.0000  0.9176 11.1800  0.9932  0.0000  0.0012  0.0012  0.0000  0.0000  0.0012
 1907     8  0.0000  0.0000  1.0000  0.0824  0.2176  1.0000 11.1800  1.0000  0.0000  0.0008  0.0008  0.0000  0.3000  0.3008
 1907     9  0.0000  0.0000  1.0000  0.0000  0.2000  1.0000 11.1800  1.0000  0.0000  0.0005  0.0005  0.3000  0.2000  0.2005
 1907    10  0.0000  0.0000  1.0000  0.0000  0.0500  1.0000 11.1800  1.0000  0.0000  0.0004  0.0004  0.2000  0.0500  0.0504
 1907    11  0.0769  0.0769  1.0000  0.0000  0.0000  0.9231 11.1800  0.9937  0.0000  0.0002  0.0002  0.0500  0.0000  0.0002
 1907    12  0.5466  0.5466  0.9989  0.0000  0.0000  0.3764 11.1800  0.9488  0.0006  0.0012  0.0012  0.0000  0.0000  0.0012
 1907    13  0.2375  0.2375  0.9975  0.0000  0.0000  0.1690 11.1800  0.9318  0.0006  0.0019  0.0018  0.0000  0.0000  0.0018
 1907    14  0.1942  0.1942  0.9955  0.0000  0.0000  0.0547 11.1800  0.9224  0.0009  0.0028  0.0026  0.0000  0.0000  0.0026
 1907    15  0.1015  0.0977  0.9949  0.0000  0.0000  0.0000 11.1370  0.9144 -0.0033 -0.0041 -0.0041  0.0000  0.0000 -0.0041
 1907    16  0.0530  0.0530  0.9782  0.2270  0.0000  0.2270 11.1370  0.9330  0.0012 -0.0006 -0.0006  0.0000  0.2118  0.2111
 1907    17  0.1446  0.1446  0.9667  0.0000  0.0000  0.1824 11.1370  0.9293  0.0049  0.0084  0.0078  0.2118  0.0000  0.0078
 1907    18  0.1908  0.1908  0.9683  0.0000  0.0000  0.0915 11.1370  0.9219  0.0062  0.0167  0.0154  0.0000  0.0000  0.0154
 1907    19  0.4669  0.4605  0.9624  0.0000  0.0000  0.0000 11.0681  0.9087  0.0113  0.0316  0.0287  0.0000  0.0000  0.0287
 1907    20  0.5061  0.4928  0.9422  0.0000  0.0000  0.0000 10.9353  0.8978  0.0164  0.0506  0.0455  0.0000  0.0000  0.0455
 1907    21  0.6128  0.6128  0.9255  1.2447  0.6924  1.0000 11.1800  1.0000  0.0474  0.1193  0.1193  0.0000  1.9372  2.0565
 1907    22  0.7072  0.7072  0.9388  0.0000  0.0000  0.5328 11.1800  0.9616  0.0447  0.1603  0.1542  0.9686  0.9686  1.1228
 1907    23  0.6978  0.6978  0.9100  0.4672  3.2850  1.0000 11.1800  1.0000  0.0658  0.2259  0.2259  0.5000  4.2208  4.4467
 1907    24  1.2636  1.2625  0.9246  0.0000  0.0000  0.0000 11.1675  0.9169  0.0979  0.3275  0.3003  2.1104  2.1104  2.4107
